firma_id,il,kasaba,toplam_varliklar(€),ozkaynaklar(€),net_ciro(€),faaliyet_karı(€),kredi_bakiyesi(€),temerrut_durumu,pd,lgd,ead(€),ecl(€),rwa(€),overdraft_limit(€),geciken_taksit_sayisi,erken_uyari_seviye,tarih
23,RM,Roma,9250664.713820323,3128870.6760656824,1481757.3189573574,16012.22376840754,667105.3112391331,0,0.059,0.55,675386.0965510214,21916.278833080647,6646284.460794785,12705.600854741911,2,2,2024-01-01
23,RM,Roma,9250664.713820323,3128870.6760656824,1481757.3189573574,16012.22376840754,667105.3112391331,0,0.07,0.36,679869.8316239648,17132.719756923914,2822813.7990052477,12705.600854741911,2,2,2024-01-31
23,RM,Roma,9250664.713820323,3128870.6760656824,1481757.3189573574,16012.22376840754,667105.3112391331,0,0.005,0.35,685897.2994596863,1200.320274054451,5499664.425363389,12705.600854741911,2,2,2024-03-01
23,RM,Roma,9250664.713820323,3128870.6760656824,1481757.3189573574,16012.22376840754,667105.3112391331,1,0.433,0.43,683594.6995076683,127278.49710133274,8372373.178790717,12705.600854741911,2,1,2024-03-31
23,RM,Roma,9250664.713820323,3128870.6760656824,1481757.3189573574,16012.22376840754,667105.3112391331,0,0.039,0.59,682316.0278229128,15700.091800205222,3314107.49150896,12705.600854741911,2,3,2024-04-30
23,RM,Roma,9250664.713820323,3128870.6760656824,1481757.3189573574,16012.22376840754,667105.3112391331,0,0.008,0.42,678758.4344860256,2280.628339873046,8459035.227143727,12705.600854741911,2,1,2024-05-30
24,NA,Napoli,8281999.633972611,4427666.448555673,320321.0009066718,61358.637803440426,517489.0916621679,0,0.065,0.45,537621.9638799189,15725.44244348763,5459766.8369012615,29796.808568926666,1,2,2024-01-01
24,NA,Napoli,8281999.633972611,4427666.448555673,320321.0009066718,61358.637803440426,517489.0916621679,1,0.129,0.2,534631.2383485306,13793.485949392092,4663566.875537182,29796.808568926666,1,3,2024-01-31
24,NA,Napoli,8281999.633972611,4427666.448555673,320321.0009066718,61358.637803440426,517489.0916621679,0,0.046,0.33,533951.2834158428,8105.380482252494,5094799.623188445,29796.808568926666,1,1,2024-03-01
24,NA,Napoli,8281999.633972611,4427666.448555673,320321.0009066718,61358.637803440426,517489.0916621679,0,0.071,0.41,536101.591526939,15605.917329349191,8058304.30051095,29796.808568926666,1,2,2024-03-31
24,NA,Napoli,8281999.633972611,4427666.448555673,320321.0009066718,61358.637803440426,517489.0916621679,0,0.009,0.22,532966.9857804878,1055.2746318453658,3579114.3384329006,29796.808568926666,1,1,2024-04-30
24,NA,Napoli,8281999.633972611,4427666.448555673,320321.0009066718,61358.637803440426,517489.0916621679,1,0.28,0.32,549131.3731238879,49202.17103190037,3133529.3847906254,29796.808568926666,1,2,2024-05-30
25,TO,Torino,5727476.3478719825,3867168.089480749,4934103.677504269,-122059.65193560965,514559.88629572303,0,0.095,0.22,644748.8139681898,13475.250211935167,1920738.8310472444,90977.67522558135,1,2,2024-01-01
25,TO,Torino,5727476.3478719825,3867168.089480749,4934103.677504269,-122059.65193560965,514559.88629572303,0,0.027,0.39,589555.4113409135,6208.018481419819,5535610.139739084,90977.67522558135,1,3,2024-01-31
25,TO,Torino,5727476.3478719825,3867168.089480749,4934103.677504269,-122059.65193560965,514559.88629572303,0,0.059,0.53,595736.2674139426,18628.673082033984,3512582.7695579333,90977.67522558135,1,2,2024-03-01
25,TO,Torino,5727476.3478719825,3867168.089480749,4934103.677504269,-122059.65193560965,514559.88629572303,0,0.007,0.23,570544.1633788173,918.5761030398959,5204998.3511073785,90977.67522558135,1,1,2024-03-31
25,TO,Torino,5727476.3478719825,3867168.089480749,4934103.677504269,-122059.65193560965,514559.88629572303,0,0.04,0.3,591635.4601698542,7099.625522038251,4902305.323452762,90977.67522558135,1,2,2024-04-30
25,TO,Torino,5727476.3478719825,3867168.089480749,4934103.677504269,-122059.65193560965,514559.88629572303,1,0.411,0.43,615562.9382379729,108788.43807479696,5496429.995687388,90977.67522558135,1,2,2024-05-30
26,TO,Torino,338008.2499277344,175927.8243302022,3457275.137155496,430809.4767046028,221010.69812079731,0,0.088,0.24,269274.14697221457,5687.069984053171,131977.5723435395,86850.55809068387,2,1,2024-01-01
26,TO,Torino,338008.2499277344,175927.8243302022,3457275.137155496,430809.4767046028,221010.69812079731,0,0.007,0.31,273447.2735076771,593.3805835116593,171301.0348174726,86850.55809068387,2,1,2024-01-31
26,TO,Torino,338008.2499277344,175927.8243302022,3457275.137155496,430809.4767046028,221010.69812079731,0,0.014,0.54,335409.47598846036,2535.6956384727605,104634.90865620901,86850.55809068387,2,3,2024-03-01
26,TO,Torino,338008.2499277344,175927.8243302022,3457275.137155496,430809.4767046028,221010.69812079731,0,0.025,0.21,293604.1714466252,1541.4219000947824,222986.26251527196,86850.55809068387,2,2,2024-03-31
26,TO,Torino,338008.2499277344,175927.8243302022,3457275.137155496,430809.4767046028,221010.69812079731,0,0.071,0.28,329625.87203637266,6552.962336083089,157240.63480490693,86850.55809068387,2,1,2024-04-30
26,TO,Torino,338008.2499277344,175927.8243302022,3457275.137155496,430809.4767046028,221010.69812079731,0,0.019,0.41,337807.11856598954,2631.5174536290583,120237.49591003987,86850.55809068387,2,2,2024-05-30
27,RM,Roma,6578029.950563291,4759283.41547121,1258530.4245091907,44090.0430070736,926569.1006990822,0,0.046,0.36,1017258.98674624,16845.808820517734,3096914.8698389027,66339.3515633964,3,4,2024-01-01
27,RM,Roma,6578029.950563291,4759283.41547121,1258530.4245091907,44090.0430070736,926569.1006990822,1,0.156,0.34,1019149.363619231,54055.68224636402,6424337.929123207,66339.3515633964,3,1,2024-01-31
27,RM,Roma,6578029.950563291,4759283.41547121,1258530.4245091907,44090.0430070736,926569.1006990822,0,0.053,0.48,977880.8984998707,24877.290057836708,5364588.805470469,66339.3515633964,3,1,2024-03-01
27,RM,Roma,6578029.950563291,4759283.41547121,1258530.4245091907,44090.0430070736,926569.1006990822,0,0.039,0.34,980677.6793201072,13003.786027784623,4234368.878777185,66339.3515633964,3,1,2024-03-31
27,RM,Roma,6578029.950563291,4759283.41547121,1258530.4245091907,44090.0430070736,926569.1006990822,0,0.032,0.59,987011.7739832309,18634.7822928034,4021142.761069598,66339.3515633964,3,2,2024-04-30
27,RM,Roma,6578029.950563291,4759283.41547121,1258530.4245091907,44090.0430070736,926569.1006990822,1,0.153,0.47,1007236.7367796556,72430.39374182501,4769907.727530207,66339.3515633964,3,1,2024-05-30
28,RM,Roma,6801035.530693007,1621753.35039052,3000906.1152719897,365733.4917122365,218860.19171375092,0,0.032,0.58,318117.7365723117,5904.2651907821055,2606938.343745,84320.57874673464,1,1,2024-01-01
28,RM,Roma,6801035.530693007,1621753.35039052,3000906.1152719897,365733.4917122365,218860.19171375092,0,0.023,0.3,335027.99356736493,2311.693155614818,2466709.8588106018,84320.57874673464,1,2,2024-01-31
28,RM,Roma,6801035.530693007,1621753.35039052,3000906.1152719897,365733.4917122365,218860.19171375092,0,0.076,0.49,261643.77049493985,9743.61401323156,4464164.282457598,84320.57874673464,1,1,2024-03-01
28,RM,Roma,6801035.530693007,1621753.35039052,3000906.1152719897,365733.4917122365,218860.19171375092,0,0.087,0.37,298492.1768274264,9608.463172074855,3484157.2919281437,84320.57874673464,1,2,2024-03-31
28,RM,Roma,6801035.530693007,1621753.35039052,3000906.1152719897,365733.4917122365,218860.19171375092,0,0.028,0.37,268734.76158565126,2784.0921300273467,5594683.1046880465,84320.57874673464,1,1,2024-04-30
28,RM,Roma,6801035.530693007,1621753.35039052,3000906.1152719897,365733.4917122365,218860.19171375092,0,0.019,0.29,314617.33908239007,1733.541538343969,6767441.3127392065,84320.57874673464,1,2,2024-05-30
29,MI,Milano,2335812.3590115807,713858.9507925559,4337852.707824969,144256.0915966079,145682.2747998739,0,0.073,0.48,274129.8259363175,9605.509100808564,1068897.4398953698,86358.93090887187,3,2,2024-01-01
29,MI,Milano,2335812.3590115807,713858.9507925559,4337852.707824969,144256.0915966079,145682.2747998739,0,0.092,0.26,253786.22592093053,6070.566524028658,1629901.9076867732,86358.93090887187,3,1,2024-01-31
29,MI,Milano,2335812.3590115807,713858.9507925559,4337852.707824969,144256.0915966079,145682.2747998739,0,0.034,0.43,265634.8825815985,3883.58198334297,1631596.4407493158,86358.93090887187,3,2,2024-03-01
29,MI,Milano,2335812.3590115807,713858.9507925559,4337852.707824969,144256.0915966079,145682.2747998739,0,0.006,0.29,231350.48361338055,402.54984148728215,1207999.6946841164,86358.93090887187,3,1,2024-03-31
29,MI,Milano,2335812.3590115807,713858.9507925559,4337852.707824969,144256.0915966079,145682.2747998739,0,0.033,0.3,228931.02486176777,2266.4171461315013,918672.6198064946,86358.93090887187,3,3,2024-04-30
29,MI,Milano,2335812.3590115807,713858.9507925559,4337852.707824969,144256.0915966079,145682.2747998739,0,0.071,0.24,255865.67046682327,4359.951024754668,2021809.406489189,86358.93090887187,3,2,2024-05-30
30,TO,Torino,1228262.2824804876,720185.170729338,4179907.738959523,305994.4110658553,649943.3014758081,0,0.064,0.23,693307.3938049884,10205.484836809428,620098.7375125105,46377.98446320431,4,2,2024-01-01
30,TO,Torino,1228262.2824804876,720185.170729338,4179907.738959523,305994.4110658553,649943.3014758081,0,0.069,0.52,680708.3438395937,24423.815376964623,458165.3662785328,46377.98446320431,4,1,2024-01-31
30,TO,Torino,1228262.2824804876,720185.170729338,4179907.738959523,305994.4110658553,649943.3014758081,0,0.053,0.39,678081.3727957796,14015.941975688766,926956.285164898,46377.98446320431,4,3,2024-03-01
30,TO,Torino,1228262.2824804876,720185.170729338,4179907.738959523,305994.4110658553,649943.3014758081,0,0.063,0.23,678345.0412874898,9829.219648255728,410873.7430821662,46377.98446320431,4,1,2024-03-31
30,TO,Torino,1228262.2824804876,720185.170729338,4179907.738959523,305994.4110658553,649943.3014758081,0,0.027,0.35,716865.9346161305,6774.383082122434,893270.0093953817,46377.98446320431,4,3,2024-04-30
30,TO,Torino,1228262.2824804876,720185.170729338,4179907.738959523,305994.4110658553,649943.3014758081,0,0.012,0.49,685890.8253622042,4033.0380531297606,917973.128774782,46377.98446320431,4,1,2024-05-30
31,MI,Milano,9976955.406320127,3573055.896189453,1431695.830332635,256562.2932752228,34397.960589959446,0,0.041,0.34,70898.65324948062,988.3272262977598,3634049.382839241,69972.20979944649,2,2,2024-01-01
31,MI,Milano,9976955.406320127,3573055.896189453,1431695.830332635,256562.2932752228,34397.960589959446,0,0.052,0.42,87233.51669029094,1905.180004515954,8355834.388174594,69972.20979944649,2,2,2024-01-31
31,MI,Milano,9976955.406320127,3573055.896189453,1431695.830332635,256562.2932752228,34397.960589959446,0,0.022,0.24,73878.98059677516,390.0810175509728,7132398.180374172,69972.20979944649,2,3,2024-03-01
31,MI,Milano,9976955.406320127,3573055.896189453,1431695.830332635,256562.2932752228,34397.960589959446,0,0.047,0.51,135639.36524299788,3251.2755848746597,4914838.580907921,69972.20979944649,2,1,2024-03-31
31,MI,Milano,9976955.406320127,3573055.896189453,1431695.830332635,256562.2932752228,34397.960589959446,1,0.21,0.57,138029.94241402124,16522.18410695834,7615085.910383926,69972.20979944649,2,3,2024-04-30
31,MI,Milano,9976955.406320127,3573055.896189453,1431695.830332635,256562.2932752228,34397.960589959446,0,0.07,0.32,73379.08248013782,1643.6914475550873,5388914.908082629,69972.20979944649,2,2,2024-05-30
32,TO,Torino,1115039.0624552337,230981.22243089663,741477.2443845463,85062.84628817446,973065.7646398796,0,0.067,0.53,1046282.7853540767,37153.50170792327,663348.5767841913,98323.40526186723,2,3,2024-01-01
32,TO,Torino,1115039.0624552337,230981.22243089663,741477.2443845463,85062.84628817446,973065.7646398796,0,0.025,0.42,1041154.0493309132,10932.11751797459,414030.8798917584,98323.40526186723,2,3,2024-01-31
32,TO,Torino,1115039.0624552337,230981.22243089663,741477.2443845463,85062.84628817446,973065.7646398796,0,0.076,0.22,1105185.7552875697,18478.705828408165,676417.0977346958,98323.40526186723,2,1,2024-03-01
32,TO,Torino,1115039.0624552337,230981.22243089663,741477.2443845463,85062.84628817446,973065.7646398796,0,0.01,0.5,1079494.467374428,5397.47233687214,480150.3914131916,98323.40526186723,2,1,2024-03-31
32,TO,Torino,1115039.0624552337,230981.22243089663,741477.2443845463,85062.84628817446,973065.7646398796,0,0.007,0.44,1104853.3616969197,3402.948354026513,348169.5532199673,98323.40526186723,2,1,2024-04-30
32,TO,Torino,1115039.0624552337,230981.22243089663,741477.2443845463,85062.84628817446,973065.7646398796,0,0.082,0.33,1056602.745490169,28591.670292963972,799976.4663636573,98323.40526186723,2,1,2024-05-30
33,TO,Torino,363422.8241690729,233003.85950868923,3146967.069060193,233589.2943501743,744267.2877019049,0,0.013,0.25,824069.6437042353,2678.226342038765,327451.26024873514,67847.85291864171,1,4,2024-01-01
33,TO,Torino,363422.8241690729,233003.85950868923,3146967.069060193,233589.2943501743,744267.2877019049,0,0.019,0.24,833341.4073228267,3800.0368173920897,256260.16645214643,67847.85291864171,1,2,2024-01-31
33,TO,Torino,363422.8241690729,233003.85950868923,3146967.069060193,233589.2943501743,744267.2877019049,0,0.071,0.53,782005.20695085,29426.855937560482,299193.08990247676,67847.85291864171,1,3,2024-03-01
33,TO,Torino,363422.8241690729,233003.85950868923,3146967.069060193,233589.2943501743,744267.2877019049,0,0.064,0.33,843187.4941802416,17808.1198770867,117529.6696125531,67847.85291864171,1,2,2024-03-31
33,TO,Torino,363422.8241690729,233003.85950868923,3146967.069060193,233589.2943501743,744267.2877019049,0,0.072,0.27,794161.4630940156,15438.498842547662,234792.79268662503,67847.85291864171,1,3,2024-04-30
33,TO,Torino,363422.8241690729,233003.85950868923,3146967.069060193,233589.2943501743,744267.2877019049,0,0.015,0.5,812157.1745592175,6091.178809194132,340981.3116546911,67847.85291864171,1,1,2024-05-30
34,NA,Napoli,6494686.14092809,2206423.4059996344,825964.1218256146,86750.04083348905,597747.7737096458,1,0.558,0.27,635787.6796084987,95787.77180981642,6421631.690679671,75727.9183778708,2,3,2024-01-01
34,NA,Napoli,6494686.14092809,2206423.4059996344,825964.1218256146,86750.04083348905,597747.7737096458,0,0.083,0.38,655222.356186915,20665.7131141353,5943433.850377733,75727.9183778708,2,1,2024-01-31
34,NA,Napoli,6494686.14092809,2206423.4059996344,825964.1218256146,86750.04083348905,597747.7737096458,1,0.131,0.45,652505.5966310098,38465.20492139803,4429168.543415794,75727.9183778708,2,2,2024-03-01
34,NA,Napoli,6494686.14092809,2206423.4059996344,825964.1218256146,86750.04083348905,597747.7737096458,0,0.053,0.39,640991.2489483879,13249.289115763178,5668662.552006656,75727.9183778708,2,1,2024-03-31
34,NA,Napoli,6494686.14092809,2206423.4059996344,825964.1218256146,86750.04083348905,597747.7737096458,0,0.052,0.41,643731.4616154814,13724.354761642064,3873673.7577612423,75727.9183778708,2,1,2024-04-30
34,NA,Napoli,6494686.14092809,2206423.4059996344,825964.1218256146,86750.04083348905,597747.7737096458,0,0.084,0.42,642183.6253606053,22656.238302722155,3025189.9241971076,75727.9183778708,2,1,2024-05-30
35,TO,Torino,1333689.125572335,559535.3744871357,1185497.835664191,-40910.42359502738,64146.242830504976,0,0.046,0.56,67086.64847121864,1728.1520646185922,1177212.3540508645,2749.334434747954,4,4,2024-01-01
35,TO,Torino,1333689.125572335,559535.3744871357,1185497.835664191,-40910.42359502738,64146.242830504976,0,0.069,0.47,68215.1353038199,2212.2168379028794,1320246.2243919738,2749.334434747954,4,2,2024-01-31
35,TO,Torino,1333689.125572335,559535.3744871357,1185497.835664191,-40910.42359502738,64146.242830504976,0,0.08,0.24,67667.31352802178,1299.212419738018,1249849.8087086086,2749.334434747954,4,1,2024-03-01
35,TO,Torino,1333689.125572335,559535.3744871357,1185497.835664191,-40910.42359502738,64146.242830504976,0,0.044,0.38,66374.22342084725,1109.777015596566,1111617.5286215188,2749.334434747954,4,3,2024-03-31
35,TO,Torino,1333689.125572335,559535.3744871357,1185497.835664191,-40910.42359502738,64146.242830504976,1,0.113,0.55,67548.35570306036,4198.1303069452015,636151.2819587302,2749.334434747954,4,1,2024-04-30
35,TO,Torino,1333689.125572335,559535.3744871357,1185497.835664191,-40910.42359502738,64146.242830504976,0,0.091,0.45,67503.33045642098,2764.2613821904392,640179.6436743926,2749.334434747954,4,2,2024-05-30
36,MI,Milano,378402.9121514452,160894.19657015384,3152429.0752845397,-177075.1892249526,824773.5387024654,0,0.06,0.24,837318.029489457,12057.379624648182,354448.15332248097,24268.098582379946,2,1,2024-01-01
36,MI,Milano,378402.9121514452,160894.19657015384,3152429.0752845397,-177075.1892249526,824773.5387024654,0,0.1,0.28,843342.7776818557,23613.597775091963,289100.52543776575,24268.098582379946,2,4,2024-01-31
36,MI,Milano,378402.9121514452,160894.19657015384,3152429.0752845397,-177075.1892249526,824773.5387024654,1,0.307,0.52,840201.881738833,134129.82840078732,372426.6923910068,24268.098582379946,2,4,2024-03-01
36,MI,Milano,378402.9121514452,160894.19657015384,3152429.0752845397,-177075.1892249526,824773.5387024654,0,0.031,0.24,843501.6574702839,6275.652331578912,329652.90647651546,24268.098582379946,2,1,2024-03-31
36,MI,Milano,378402.9121514452,160894.19657015384,3152429.0752845397,-177075.1892249526,824773.5387024654,0,0.035,0.59,852188.8115591131,17597.698958695688,223754.43347608767,24268.098582379946,2,1,2024-04-30
36,MI,Milano,378402.9121514452,160894.19657015384,3152429.0752845397,-177075.1892249526,824773.5387024654,1,0.494,0.31,838608.022008956,128424.43249045151,128519.96671514025,24268.098582379946,2,1,2024-05-30
37,MI,Milano,5849608.977782774,4429663.50370849,2508879.9686296233,383566.71381139377,451427.7536612097,0,0.076,0.4,496096.42263801,15081.331248195504,4138985.678736695,71149.7710310147,2,1,2024-01-01
37,MI,Milano,5849608.977782774,4429663.50370849,2508879.9686296233,383566.71381139377,451427.7536612097,0,0.064,0.54,511532.9291500594,17678.578031426052,3353036.1292099557,71149.7710310147,2,3,2024-01-31
37,MI,Milano,5849608.977782774,4429663.50370849,2508879.9686296233,383566.71381139377,451427.7536612097,0,0.072,0.3,551764.34576621,11918.109868550135,2387172.954463588,71149.7710310147,2,2,2024-03-01
